7760,1,X-COM:UFODefense,0,0,2007-05-04,False,4.99,9.0,2423.0,83.0,92.26249951007286,1000000-2000000,154,15,Strategy;Classic;Turn-BasedStrategy;Sci-fi;Turn-Based;Aliens;Tactical;Singleplayer;Turn-BasedTactics;Difficult;Isometric;OldSchool;Unforgiving;Base-Building;Addictive;1990s;Retro;Simulation;Atmospheric;Action,,Single-player,Strategy,windows,960;964,English,1,1
7770,1,X-COM:Enforcer,0,0,2007-05-04,False,4.99,5.0,130.0,105.0,54.29225766852666,100000-200000,8,10,Strategy;Action;Shooter;Third-PersonShooter;Sci-fi;Aliens;ThirdPerson;Singleplayer,,Single-player;Multi-player,Strategy,windows,961;964,English,1,32
7800,1,StubbstheZombieinRebelWithoutaPulse,0,35,2007-05-04,False,16.79,8.0,836.0,74.0,86.48568465656233,100000-200000,233,259,Zombies;Funny;VillainProtagonist;Violent;Gore;Cartoony;Action;Action-Adventure;Singleplayer;Adventure;3D;ThirdPerson;Arcade;DarkComedy;LocalCo-Op;AlternateHistory;Retro;Lemmings;OutbreakSim;VehicularCombat,,Single-player;Multi-player;Co-op;Shared/SplitScreenCo-op;Shared/SplitScreen;SteamAchievements;SteamTradingCards;PartialControllerSupport;SteamCloud;RemotePlayTogether,Action,windows,555115,English;French;German;Italian;Russian;SimplifiedChinese;Spanish-Spain,1,1
7830,1,MenofWar™,18,0,2007-05-04,False,4.99,8.0,2135.0,267.0,85.15119787094801,200000-500000,1592,2884,Strategy;WorldWarII;RTS;Tactical;Multiplayer;Military;RealTimeTactics;Realistic;War;Action;Co-op;Moddable;Singleplayer;Simulation;Historical;Mod;LevelEditor;Shooter;Real-Time;FPS,English;French;German;Italian;Russian;Spanish-Spain,Single-player;Multi-player;SteamCloud;Includesleveleditor,Strategy,windows,1610;14299,English;French;German;Italian;Russian;Spanish-Spain,1,1
7840,1,DeathTrack®:Resurrection,0,0,2008-09-04,False,2.99,5.0,51.0,24.0,63.112450176881765,50000-100000,0,0,Racing;Action;Post-apocalyptic;Shooter;Arcade,,Single-player;SteamCloud,Racing,windows,1609,English;French;German;Italian;Spanish-Spain,1,1
7860,1,NecroVision,18,0,2007-08-21,False,4.99,5.0,602.0,270.0,66.55780243843978,100000-200000,254,345,Action;FPS;WorldWarI;Zombies;Horror;Shooter;AlternateHistory;First-Person;Gore;Multiplayer;Vampire,English;French;German;Italian;Russian;Spanish-Spain,Single-player;Multi-player;SteamCloud,Action,windows,1631;7342,English;French;German;Hungarian;Italian;Russian;Spanish-Spain,1,32
7940,1,CallofDuty®4:ModernWarfare®,0,0,2008-09-04,False,19.99,8.0,12630.0,959.0,90.49563224319093,1000000-2000000,917,625,FPS;Action;Multiplayer;Shooter;Singleplayer;First-Person;Classic;Military;War;PvP;GreatSoundtrack;Linear;StoryRich;Modern;Co-op;Atmospheric;Controller;Moddable;Competitive;Zombies,,Single-player;Multi-player,Action,windows;mac,542;49981,English;French;German;Italian;Spanish-Spain,1,1
8000,1,TombRaider:Anniversary,16,0,2008-09-04,False,8.99,8.0,3620.0,812.0,79.14939098556722,500000-1000000,395,94,Action;Adventure;FemaleProtagonist;Puzzle;ThirdPerson;Platformer;Remake;Singleplayer;Classic;Action-Adventure;Dinosaurs;Third-PersonShooter;Exploration;Parkour;Shooter;3DPlatformer;StoryRich;Multiplayer;Atmospheric;3DVision,,Single-player;PartialControllerSupport,Action;Adventure,windows,340,English;French;German;Italian;Spanish-Spain,1,1
8080,1,KaneandLynch:DeadMen™,0,0,2008-09-04,False,0.0,5.0,1611.0,801.0,65.18104244888251,500000-1000000,107,74,Action;Crime;Third-PersonShooter;Shooter;Co-op;LocalCo-Op;ThirdPerson;StoryRich;Violent;Atmospheric;Heist;SplitScreen;Multiplayer;Singleplayer;Controller;Adventure;Mature;OpenWorld,French;German;Italian;Spanish-Spain,Single-player;Multi-player;Shared/SplitScreen;PartialControllerSupport;RemotePlayTogether,Action,windows,,English;French;German;Italian;Spanish-Spain,1,1
8100,1,Conflict:DeniedOps,0,0,2021-03-16,False,5.99,5.0,151.0,144.0,50.972490281644475,100000-200000,353,353,Action;FPS;Singleplayer;Co-op,,Single-player,Action,windows,631,English;French;Italian;Spanish-Spain,1,1
8140,1,TombRaider:Underworld,16,0,2009-05-06,False,8.99,6.0,3221.0,1015.0,73.93122264092202,500000-1000000,298,227,Adventure;Action;FemaleProtagonist;ThirdPerson;Puzzle;Singleplayer;Platformer;Action-Adventure;Exploration;Shooter;Parkour;Third-PersonShooter;Atmospheric;Underwater;Classic;3DPlatformer;3DVision;Multiplayer;OpenWorld;StoryRich,,Single-player,Action;Adventure,windows,1176,English;French;German;Italian;Spanish-Spain,1,1
8170,1,BattlestationsPacific,0,0,2009-05-06,False,0.0,5.0,1476.0,652.0,67.43317810849989,200000-500000,1685,1683,WorldWarII;Strategy;Action;Naval;Simulation;RTS;Flight;Military;NavalCombat;Multiplayer;Singleplayer;Historical;OpenWorld;War;AlternateHistory;FreetoPlay,,Single-player;Multi-player;PartialControllerSupport,Action;Strategy,windows,,English;French;German;Italian;Spanish-Spain,1,1
8190,1,JustCause2,18,50,2009-05-20,False,14.99,8.0,34271.0,3605.0,88.7876265000409,2000000-5000000,1408,199,OpenWorld;Action;Sandbox;Multiplayer;ThirdPerson;Adventure;Third-PersonShooter;Shooter;Singleplayer;Destruction;Exploration;Funny;Moddable;Co-op;Beautiful;Physics;Atmospheric;3DVision;Comedy;MassivelyMultiplayer,English;French;German;Italian;Spanish-Spain,Single-player;SteamAchievements;Fullcontrollersupport;SteamCloud;RemotePlayonTV,Action;Adventure,windows,4097,English;French;German;Italian;Polish;Russian;Spanish-Spain,1,1
8330,1,TelltaleTexasHold‘Em,0,0,2007-11-12,False,0.79,5.0,53.0,33.0,58.59647326096551,100000-200000,1,1,CardGame;Casual;Gambling,,Single-player,Casual,windows,818,English,1,1
8340,1,StrongBad'sCoolGameforAttractivePeople:Season1,0,0,2007-06-05,False,12.49,8.0,243.0,16.0,85.60532960638999,50000-100000,366,366,Adventure;Point&Click;Comedy;Funny;Surreal;Parody;Episodic;Singleplayer;Casual;Puzzle;Horror;Cartoony;Cute;Retro;Indie;Sports;Fantasy;ChoicesMatter;StoryRich;Music,,Single-player,Adventure,windows,1253,English,1,1
8400,1,GeometryWars:RetroEvolved,0,0,2007-12-13,False,3.99,8.0,693.0,77.0,84.59282999343534,100000-200000,60,112,Arcade;TwinStickShooter;Casual;Retro;BulletHell;Singleplayer;2D;ShootEmUp;Indie;Shooter;Classic;Action;ArenaShooter;Psychedelic;ScoreAttack;GreatSoundtrack;Controller,,Single-player;Fullcontrollersupport;RemotePlayonTV,Casual,windows,371,English,1,1
8500,1,EVEOnline,0,0,2008-02-08,False,0.0,8.0,5715.0,1280.0,79.49493432715137,2000000-5000000,2964,79,Space;MassivelyMultiplayer;FreetoPlay;Sci-fi;Sandbox;RPG;MMORPG;OpenWorld;Strategy;Action;Multiplayer;PvP;Economy;SpaceSim;Spaceships;Simulation;Difficult;PvE;Capitalism;Tactical,English;French;German;Japanese;Korean;Russian,Multi-player;MMO;PvP;OnlinePvP;Co-op;OnlineCo-op;SteamTradingCards,Action;FreetoPlay;MassivelyMultiplayer;RPG;Strategy,windows;mac,270584;26147;26148;26149;26150;715952;715955,English;French;German;Japanese;Korean;Russian,1,1
8600,1,RACE07,0,0,2008-11-21,False,2.99,8.0,921.0,113.0,84.2379373707254,500000-1000000,340,65,Racing;AutomobileSim;Simulation;Driving;Multiplayer;Sports;Singleplayer;Realistic;Physics,,Single-player;Multi-player,Racing,windows,523;18370;12339,English;French;German;Italian;Spanish-Spain,56,56
8650,2,RACE07:AndyPriaulxCrownePlazaRaceway(FreeDLC),0,0,2009-05-12,False,0.0,0.0,4.0,4.0,50.0,0-20000,502,238,Racing;Simulation;Shooter,,DownloadableContent,Racing,windows,13261;1837,English;French;German;Italian;Spanish-Spain,51,51
8660,2,GTREvolutionExpansionPackforRACE07,0,0,2010-03-23,False,5.99,7.0,43.0,6.0,76.12630702002724,0-20000,1,1,Racing;Simulation;Driving;Multiplayer;Singleplayer,,Single-player;Multi-player;DownloadableContent,Racing,windows,957;1837,English;French;German;Italian;Spanish-Spain,51,51
8690,2,STCC-TheGame1-ExpansionPackforRACE07,0,0,2008-06-17,False,1.99,6.0,10.0,3.0,64.75825447852812,0-20000,1,1,Racing;Simulation,,Single-player;Multi-player;DownloadableContent,Racing,windows,1072;1837,English;French;German;Italian;Spanish-Spain,51,51
8780,1,RACEOn,0,0,2008-12-18,False,5.99,0.0,0.0,0.0,50.0,0-20000,0,0,,,Single-player;Multi-player,Racing,windows,2278,English;French;German;Italian;Spanish-Spain,51,51
8790,1,GTR2FIAGTRacingGame,0,0,2007-06-18,False,5.99,8.0,170.0,14.0,83.58507313139573,50000-100000,25,50,Racing;AutomobileSim;Simulation;Sports;Multiplayer;Driving;Singleplayer,English,Single-player;Multi-player,Racing;Simulation;Sports,windows,18369;1837,English,56,56
8800,1,CivilizationIV:BeyondtheSword,0,0,2010-12-15,False,9.99,9.0,2389.0,81.0,92.27277467730495,500000-1000000,2784,469,Strategy;Turn-BasedStrategy;4X;Turn-Based;Historical;Singleplayer;Multiplayer;Moddable;GrandStrategy;Classic;ReplayValue;Education;LocalMultiplayer;Management;Simulation,,Single-player,Strategy,windows;mac,4321;4323,English;French;German;Italian;Spanish-Spain,56,56;56
8850,1,BioShock®2,18,68,2007-10-15,False,0.0,8.0,8445.0,1035.0,86.60013153608435,2000000-5000000,536,269,FPS;Action;Singleplayer;Atmospheric;StoryRich;Horror;Shooter;First-Person;Steampunk;Sci-fi;Multiplayer;Underwater;Dystopian;Adventure;RPG;Immersive;Dark;GreatSoundtrack;Philosophical;ActionRPG,English;French;German;Italian;Spanish-Spain,Single-player;Multi-player;SteamAchievements;Fullcontrollersupport;RemotePlayonTV,Action,windows,81419;127633,English;French;German;Italian;Spanish-Spain,56,56
8870,1,BioShockInfinite,17,80,2008-06-25,False,29.99,9.0,87918.0,4535.0,93.6519126173718,5000000-10000000,735,571,FPS;StoryRich;Action;Singleplayer;Steampunk;Atmospheric;Shooter;First-Person;Beautiful;AlternateHistory;Adventure;GreatSoundtrack;Dystopian;Sci-fi;TimeTravel;Fantasy;Gore;Linear;RPG;Immersive,Japanese;English;French;German;Italian;Spanish-Spain,Single-player;SteamAchievements;Fullcontrollersupport;SteamTradingCards;SteamCloud;RemotePlayonTablet;RemotePlayonTV,Action,windows;mac;linux,26595;40402;127633,English;French;German;Italian;Japanese;Korean;Polish;Portuguese-Brazil;Russian;Spanish-Spain;TraditionalChinese,56,56
8880,1,FreedomForce,0,0,2008-09-01,False,3.99,5.0,221.0,149.0,58.09049117593258,200000-500000,69,85,RPG;Strategy;Superhero;Real-TimewithPause;Singleplayer;ComicBook;Classic;Multiplayer;Tactical,,Single-player;Multi-player,RPG;Strategy,windows,1660;1662,English,56,56
8890,1,FreedomForcevs.theThirdReich,0,0,2008-10-22,False,3.99,8.0,167.0,22.0,80.45476758197158,100000-200000,22,22,RPG;Strategy;Superhero;Real-TimewithPause;ComicBook;WorldWarII,,Single-player;Multi-player,RPG;Strategy,windows,1661;1662,English,56,56
8930,1,SidMeier'sCivilization®V,0,286,2009-10-16,False,29.99,9.0,108174.0,4411.0,94.69249096195246,5000000-10000000,9148,2670,Turn-BasedStrategy;Strategy;Turn-Based;Multiplayer;Historical;4X;Addictive;Singleplayer;HexGrid;GrandStrategy;ReplayValue;Co-op;Tactical;Economy;Diplomacy;Moddable;Simulation;Classic;GreatSoundtrack;Touch-Friendly,English;French;German;Italian;Spanish-Spain,Single-player;Multi-player;SteamAchievements;SteamTradingCards;SteamCloud;RemotePlayonTablet,Strategy,windows;mac;linux,6146;682,English;French;German;Italian;Japanese;Korean;Polish;Russian;Spanish-Spain;TraditionalChinese,56,56
8970,1,Axel&Pixel,0,12,2012-12-12,False,4.49,6.0,48.0,19.0,65.5652973795141,20000-50000,131,131,Indie;Point&Click;Puzzle,,Single-player;SteamAchievements,Indie,windows,6329,English;French;German;Italian;Spanish-Spain,56,56
8980,1,BorderlandsGameoftheYear,18,80,2007-07-24,False,29.99,8.0,16358.0,1162.0,91.07815357845293,5000000-10000000,1576,605,LooterShooter;FPS;Co-op;RPG;Action;Loot;Shooter;OnlineCo-Op;First-Person;OpenWorld;Comedy;Multiplayer;Sci-fi;Post-apocalyptic;Singleplayer;ActionRPG;Funny;DarkHumor;Adventure;Gore,,Single-player;Multi-player;Co-op;SteamAchievements;PartialControllerSupport;SteamCloud,Action;RPG,windows,212504,English;French;German;Italian;Spanish-Spain,56,56
8990,2,Borderlands:TheZombieIslandofDr.Ned,0,0,2010-02-09,False,29.99,8.0,328.0,49.0,80.80352582896577,0-20000,0,0,RPG;Action;Zombies,,Single-player;Multi-player;Co-op;DownloadableContent;SteamAchievements;SteamCloud,Action;RPG,windows,212504,English,56,56
9000,1,SpearofDestiny,0,0,2013-03-25,False,2.99,8.0,368.0,64.0,79.52672973308657,200000-500000,33,63,Action;Shooter;FPS;First-Person;Classic;Retro;WorldWarII;Singleplayer;War;1990s;OldSchool;2.5D,,Single-player;SteamCloud,Action,windows,417;418,English,56,56
9010,1,ReturntoCastleWolfenstein,0,0,2009-05-29,False,4.99,8.0,5029.0,400.0,89.42994503332768,500000-1000000,325,293,FPS;Action;WorldWarII;Classic;Supernatural;AlternateHistory;Shooter;Singleplayer;First-Person;Atmospheric;Horror;Multiplayer;Gore;Zombies;Sci-fi;Stealth;Adventure;GreatSoundtrack;Retro;OldSchool,,Single-player;Multi-player;SteamCloud,Action,windows,6944;418,English,56,56
9050,1,DOOM3,0,0,2009-05-29,False,4.99,8.0,4747.0,571.0,86.29534765690148,500000-1000000,171,91,Action;Horror;FPS;Sci-fi;Dark;First-Person;Singleplayer;Shooter;Classic;Gore;Demons;Atmospheric;SurvivalHorror;Zombies;Mars;Futuristic;Multiplayer;Moddable;Co-op;Adventure,,Single-player;Multi-player;SteamCloud,Action,windows,422,English;French;German;Italian;Spanish-Spain,76,76
9060,1,HeXenII,0,0,2010-09-23,False,4.99,8.0,287.0,64.0,76.32909768716559,100000-200000,9,16,Action;FPS;Classic;Fantasy;First-Person;Gothic;DarkFantasy;Retro;Shooter;Singleplayer;1990s;RPG;Puzzle;Multiplayer,,Single-player;Multi-player;Co-op;SteamCloud,Action,windows,438;439,English,56;56,56
9070,2,DOOM3ResurrectionofEvil,0,0,2010-10-06,False,2.99,8.0,574.0,104.0,79.79265651856858,0-20000,58,88,Action;FPS;Horror;Sci-fi;Dark;Atmospheric;Shooter;Zombies;First-Person;Singleplayer;SurvivalHorror;Classic;Demons;Gore;Masterpiece,,Single-player;Multi-player;DownloadableContent;SteamCloud,Action,windows,424,English,56,56
9160,1,MasterLevelsforDoomII,0,0,2007-08-03,False,14.99,6.0,410.0,125.0,72.61852524954658,500000-1000000,19,17,Action;FPS;Classic;Shooter;First-Person;1990s;Singleplayer;Retro;Sci-fi;Gore;Demons;Zombies;Moddable;Horror;GreatSoundtrack;Difficult;OldSchool;2.5D,,Single-player;SteamCloud,Action,windows,18397,English,73,76
9180,1,CommanderKeen,0,0,2009-12-08,False,4.99,8.0,1099.0,77.0,88.28086637624081,200000-500000,52,55,Platformer;Classic;1990s;2D;Action;Retro;OldSchool;Sci-fi;Singleplayer;FamilyFriendly;SideScroller;Adventure;Nostalgia;PixelGraphics,,Single-player;SteamCloud,Action,windows,415,English,39,39
9200,1,RAGE,18,60,2007-08-03,False,9.99,6.0,7871.0,2602.0,73.60472922331202,1000000-2000000,661,403,FPS;Post-apocalyptic;Action;OpenWorld;Shooter;Singleplayer;First-Person;Racing;Co-op;Sci-fi;Multiplayer;Atmospheric;Gore;Adventure;RPG;Horror;Survival;Crafting;Linear;OnlineCo-Op,,Single-player;Multi-player;Co-op;SteamAchievements;PartialControllerSupport,Action,windows,12000,Czech;English;French;German;Italian;Japanese;Polish;Russian;Spanish-Spain,4,39
9310,1,Warhammer®40;000:DawnofWar®–WinterAssault,16,0,2007-08-03,False,12.99,8.0,1045.0,109.0,85.7004671952383,200000-500000,357,368,Strategy;Warhammer40K;RTS;GamesWorkshop;Sci-fi;Base-Building;Singleplayer;Multiplayer;Real-Time;Tactical;Futuristic;War;Action;Classic,,Single-player;Multi-player,Strategy,windows,18610;30560;44370;116764,English;French;German;Italian;Spanish-Spain,4,39
9340,1,CompanyofHeroes:OpposingFronts,0,0,2007-08-03,False,12.99,8.0,543.0,56.0,84.72503551220741,1000000-2000000,74,39,Strategy;RTS;Action;WorldWarII;Singleplayer;Multiplayer;Military;Tactical;War;Tanks;Base-Building;Historical;Co-op;OnlineCo-Op,,Single-player;Multi-player;SteamCloud,Action;Strategy,windows,504;1529,English,39,39
9350,1,SupremeCommander,0,0,2007-08-03,False,9.99,8.0,1385.0,183.0,84.14548261063214,500000-1000000,642,349,Strategy;RTS;Sci-fi;Multiplayer;Real-Time;Base-Building;Co-op;Real-TimewithPause;Singleplayer;Robots;Action;Classic;Space;GreatSoundtrack,,Single-player;Multi-player,Strategy,windows,11730;11732,Czech;English;French;German;Italian;Polish;Russian;Spanish-Spain,39,39
9420,1,SupremeCommander:ForgedAlliance,0,0,2007-08-03,False,9.99,9.0,6820.0,234.0,93.44200032643445,1000000-2000000,4003,877,Strategy;RTS;Sci-fi;Multiplayer;Singleplayer;GrandStrategy;Base-Building;Co-op;Moddable;Real-TimewithPause;Robots;Competitive;Real-Time;Action;OnlineCo-Op;Classic;Space;GreatSoundtrack;War;Adventure,,Single-player;Multi-player,Strategy,windows,11731;11732,Czech;English;French;German;Italian;Polish;Russian;Spanish-Spain;TraditionalChinese,39,39
9450,1,Warhammer®40;000:DawnofWar®-Soulstorm,16,0,2007-08-03,False,12.99,9.0,8784.0,422.0,92.50604816131724,1000000-2000000,3316,1204,Warhammer40K;Strategy;RTS;Base-Building;Sci-fi;Multiplayer;Real-Time;GamesWorkshop;Singleplayer;Classic;Futuristic;Action;Atmospheric;GreatSoundtrack;Gore;Moddable;Adventure;Fantasy;Memes;Co-op,,Single-player;Multi-player;SteamCloud,Strategy,windows,660;30560;44370;116764,English;French;German,4,39;56;73
9460,1,Frontlines™:FuelofWar™,0,0,2007-08-03,False,9.99,5.0,439.0,233.0,63.1688882279528,200000-500000,92,70,Action;FPS;Shooter;Singleplayer;Multiplayer;Co-op;Military;First-Person;War;OpenWorld;Controller,,Single-player;Co-op;SteamCloud,Action,windows,653;241383,English;French;Italian;Spanish-Spain,39,39
9480,1,SaintsRow2,0,0,2011-10-03,False,9.99,6.0,6930.0,2071.0,75.25023405432695,2000000-5000000,1863,114,OpenWorld;Action;CharacterCustomization;Sandbox;Third-PersonShooter;Comedy;Co-op;ThirdPerson;Crime;Singleplayer;OnlineCo-Op;Multiplayer;Funny;Shooter;Co-opCampaign;ReplayValue;FemaleProtagonist;GreatSoundtrack;Moddable;Adventure,,Single-player;SteamCloud,Action,windows;linux,1276,Danish;Dutch;English;French;German;Italian;Russian;Spanish-Spain;Swedish,39,39
9500,1,Gish,0,11,2007-08-07,False,8.19,5.0,138.0,85.0,59.552925496448715,100000-200000,29,22,Indie;Action;Adventure;Platformer;Physics;2D;LocalMultiplayer;Puzzle;Singleplayer;LocalCo-Op;Puzzle-Platformer,,Single-player;Multi-player;Shared/SplitScreenPvP;Shared/SplitScreenCo-op;Shared/SplitScreen;SteamAchievements;PartialControllerSupport;RemotePlayTogether,Action;Adventure;Indie,windows;mac,413,English,39,39
9710,1,Desperados2:Cooper'sRevenge,0,0,2007-09-24,False,9.99,5.0,72.0,84.0,46.99329645487828,50000-100000,0,0,Action;Western;Strategy;Co-op;Tactical;OnlineCo-Op;Adventure;Singleplayer;Isometric,,Single-player,Action,windows,673;35015,English,39,39
9730,1,TycoonCity:NewYork,0,0,2011-09-28,False,9.99,4.0,68.0,107.0,41.2069374170706,20000-50000,0,0,Simulation;Management;CityBuilder,,Single-player,Simulation,windows,34667,English,39,39
9760,1,ActofWar:HighTreason,0,0,2011-09-28,False,2.99,8.0,284.0,65.0,75.99578399368939,50000-100000,2,2,Action;Strategy;RTS;Military,,Single-player;Multi-player,Action,windows,669,English,39,39
9800,1,DeathtoSpies,0,0,2008-03-07,False,4.99,6.0,456.0,154.0,71.16516711207727,100000-200000,80,83,Action;Adventure;Stealth;WorldWarII;Singleplayer;ThirdPerson;OpenWorld;Classic;Historical,English;French;German;Italian;Russian;Spanish-Spain,Single-player;SteamCloud,Action;Adventure,windows,47377;2821,English;French;German;Italian;Russian;Spanish-Spain,39,39
9850,1,Codename:Panzers-ColdWar,0,0,2008-02-29,False,14.99,5.0,109.0,56.0,62.613594010625604,20000-50000,176,256,Strategy;RTS;Simulation;War;ColdWar;Multiplayer;Singleplayer;Tactical;CultClassic;GreatSoundtrack;Atmospheric;Classic,,Single-player;Multi-player;Co-op,Simulation;Strategy,windows,40009;92888,Czech;English;French;German;Hungarian;Polish;Italian;Russian;Spanish-Spain,56,56
9880,1,ChampionsOnline,0,709,2009-01-07,False,0.0,5.0,102.0,75.0,56.02418118300299,1000000-2000000,1806,504,FreetoPlay;Superhero;MassivelyMultiplayer;CharacterCustomization;RPG;MMORPG;OpenWorld;Multiplayer;Action;ThirdPerson;Co-op;Adventure;ComicBook;Sci-fi;ActionRPG;OnlineCo-Op;Singleplayer;Controller;PvP;FPS,,Multi-player;MMO;Co-op;SteamAchievements,FreetoPlay;MassivelyMultiplayer;RPG,windows,,English,56,56
9900,1,StarTrekOnline,0,0,2007-07-20,False,0.0,6.0,588.0,195.0,71.72038858990271,2000000-5000000,3855,217,FreetoPlay;Sci-fi;MassivelyMultiplayer;Space;RPG;MMORPG;OpenWorld;Multiplayer;Action;CharacterCustomization;ThirdPerson;Adventure;Singleplayer;PvE;PvP;Co-op;OnlineCo-Op;Strategy;ActionRPG;Tactical,English,Multi-player;MMO;Co-op;SteamAchievements;Fullcontrollersupport;In-AppPurchases,FreetoPlay;MassivelyMultiplayer;RPG,windows,,English;French;German,73,56
9940,1,BladeKitten,0,20,2008-03-12,False,2.49,8.0,694.0,147.0,78.23971569577792,100000-200000,368,499,Action;Anime;FemaleProtagonist;Platformer;Adventure;Singleplayer;Indie;HackandSlash;Sci-fi;Cute;Fantasy;2.5D,English,Single-player;SteamAchievements;SteamTradingCards;PartialControllerSupport;SteamCloud,Action;Adventure,windows,6154;58363,English;French;German;Italian;Spanish-Spain,56,56
9960,1,HauntedHouse™,0,0,2008-03-12,False,5.99,5.0,9.0,12.0,45.67398474660117,0-20000,0,0,Adventure;Horror,,Single-player;PartialControllerSupport,Adventure,windows,6276,English;French;German,56,56
9970,1,StarRaiders,0,12,2008-03-12,False,9.99,4.0,5.0,20.0,31.250500256977944,0-20000,0,0,Action;Space,,Single-player;PartialControllerSupport,Action,windows,8107,English;French;German,56,56
9980,1,TheUnderGarden,0,0,2008-03-12,False,6.99,5.0,36.0,18.0,61.678426251405874,20000-50000,0,0,Casual;Puzzle;Relaxing;Exploration,,Single-player,Casual,windows,34668,English;French;German,56,76
10090,1,CallofDuty:WorldatWar,18,0,2009-05-06,False,19.99,8.0,31943.0,2660.0,90.49285863824757,2000000-5000000,3242,1227,Zombies;WorldWarII;FPS;Multiplayer;Action;Shooter;Co-op;Singleplayer;Moddable;First-Person;War;OnlineCo-Op;Gore;Historical;Classic;Survival;GreatSoundtrack;Tanks;Horror;Adventure,,Single-player;Multi-player;Co-op,Action,windows,1157,English;French;German;Italian;Spanish-Spain,76,56;56
10100,1,King'sQuest™Collection,0,0,2011-06-14,False,19.99,8.0,176.0,35.0,76.75024313304584,100000-200000,1177,2345,Adventure;Point&Click;Classic;Fantasy;Retro;PixelGraphics;1990s;1980s;Puzzle;Singleplayer;OldSchool;FemaleProtagonist;2D,,Single-player,Adventure,windows,1874,English,56;56,56
10110,1,SpaceQuest™Collection,0,0,2012-01-31,False,9.99,8.0,197.0,37.0,77.5794020005967,100000-200000,7,12,Adventure;Point&Click;Classic;Comedy;Retro;Space;1990s;Futuristic;Robots;Survival;Epic;ReplayValue;2D;Funny;Singleplayer;Remake;CultClassic;StoryRich,,Single-player,Adventure,windows,1876,English,24,56
10120,1,AcesoftheGalaxy™,0,0,2014-05-22,False,9.99,5.0,16.0,19.0,47.17152033186627,0-20000,0,0,Action;Casual;Space;On-RailsShooter,,Single-player,Action;Casual,windows,1877,English;French;German;Italian;Spanish-Spain,24,56
10130,1,TimeShift™,0,0,2010-09-28,False,14.99,6.0,680.0,172.0,75.90298265083172,100000-200000,77,146,Action;FPS;TimeManipulation;Sci-fi;Shooter;First-Person;Singleplayer;Atmospheric;BulletTime;Multiplayer;Classic;TimeTravel;Futuristic;Gore;AlternateHistory,,Single-player;Multi-player,Action,windows,1875,English,24,56
10140,1,3DUltra™MinigolfAdventures,0,0,2011-05-11,False,9.99,5.0,59.0,32.0,61.032103453386235,0-20000,34,48,Sports;MiniGolf;Golf;LocalMultiplayer;Singleplayer,,Single-player,Sports,windows,1873,English,24,76
10150,1,Prototype™,0,0,2010-11-10,False,19.99,8.0,5808.0,1449.0,77.96589274590599,500000-1000000,362,117,Action;OpenWorld;Gore;Singleplayer;Adventure;ThirdPerson;Parkour;Superhero;Violent;HackandSlash;Zombies;Action-Adventure;Sci-fi;StoryRich;Sandbox;RPG;Stealth;Atmospheric;Controller;Horror,,Single-player,Action;Adventure,windows,1685;4788,English;French;Italian;Spanish-Spain,24,56;56
10180,1,CallofDuty®:ModernWarfare®2,0,50,2008-11-18,False,19.99,8.0,21930.0,1725.0,90.64790448385432,5000000-10000000,1016,505,Action;FPS;Multiplayer;Shooter;First-Person;Singleplayer;War;Military;Co-op;OnlineCo-Op;PvP;GreatSoundtrack;StoryRich;Atmospheric;Adventure;Tactical;Linear;Controller;Strategy;Moddable,,Single-player;Multi-player;Co-op;SteamAchievements;SteamCloud;ValveAnti-Cheatenabled,Action,windows;mac,2321;49979;49981,English;French;German;Italian;Spanish-Spain,24,56
10195,2,CallofDuty®:ModernWarfare®2StimulusPackage,0,0,2009-07-23,False,13.99,5.0,82.0,47.0,60.43197093722901,0-20000,0,0,Action;Multiplayer;FPS;FreetoPlay;Singleplayer,,Multi-player;DownloadableContent;SteamCloud;ValveAnti-Cheatenabled,Action,windows,4240;49979;49981,English;French;German;Italian;Spanish-Spain,24,56
10196,2,CallofDuty®:ModernWarfare®2ResurgencePack,0,0,2009-07-23,False,13.99,5.0,53.0,41.0,54.76240322512093,0-20000,0,0,Action;FPS;Multiplayer,,Multi-player;DownloadableContent;SteamCloud;ValveAnti-Cheatenabled,Action,windows,4584;49979;49981,English;French;German;Italian;Spanish-Spain,24,56
10220,1,PostalIII,17,38,2009-07-23,False,11.99,4.0,754.0,1216.0,39.469052099823074,100000-200000,279,314,Action;Gore;DarkHumor;Violent;Third-PersonShooter;Funny;OpenWorld;ThirdPerson;Singleplayer;Shooter;Comedy;Mature;Sandbox;Nudity;GreatSoundtrack;Adventure;PsychologicalHorror;FPS;SexualContent;Indie,,Single-player;SteamAchievements,Action,windows,13145,English;German;Russian,39;56;73,56
10230,1,DeadMountaineer'sHotel,0,0,2009-07-23,False,7.99,4.0,34.0,58.0,40.28941193069133,20000-50000,0,0,Adventure;Point&Click,,Single-player,Adventure,windows,11851,English;German;Russian,39;56;73,76
10240,1,AStrokeofFate:OperationValkyrie,0,0,2009-07-23,False,6.99,5.0,16.0,8.0,60.34215679378806,0-20000,0,0,Adventure;Point&Click;WorldWarII,,Single-player,Adventure,windows,11852,English,39;56;73,56;56
10250,1,PTBoats:KnightsoftheSea,0,0,2009-06-12,False,6.99,5.0,16.0,18.0,48.06740337695536,0-20000,2300,2300,Simulation;Naval,,Single-player;Multi-player,Simulation,windows,11853;12139,English,39;56;73,39;56;73
